game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,Maxi Kleber,Luka Doncic,Dereck Lively II,Kristaps Porzingis,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,27,38,0:08:21,0:03:39,0:00:06,130,DAL,shot,,,,,,,,,,Kyrie Irving,3,,,made,,3pt pullup jump shot,27,86,256,16.4,30.6,Irving 27' 3PT Pullup Jump Shot (5 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,Maxi Kleber,Luka Doncic,Dereck Lively II,Kristaps Porzingis,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,27,41,0:08:10,0:03:50,0:00:11,131,BOS,shot,,,,,,,,,,Jrue Holiday,3,,,made,,3pt pullup jump shot,25,214,126,46.4,76.4,Holiday 25' 3PT Pullup Jump Shot (9 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,Maxi Kleber,Luka Doncic,Dereck Lively II,Kristaps Porzingis,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,27,41,0:08:03,0:03:57,0:00:07,132,BOS,foul,,,,,,,,Kyrie Irving,,Kristaps Porzingis,,,p.foul,,,personal,,,,,,Porzingis P.FOUL (P1.T1) (J.Goble)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,Maxi Kleber,Luka Doncic,Dereck Lively II,Jaylen Brown,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,27,41,0:08:03,0:03:57,0:00:00,133,BOS,substitution,,,,,Jaylen Brown,Kristaps Porzingis,,,,Kristaps Porzingis,,,,,,sub,,,,,,SUB: Brown FOR Porzingis
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,Maxi Kleber,Luka Doncic,Dereck Lively II,Jaylen Brown,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,30,41,0:07:56,0:04:04,0:00:07,134,DAL,shot,Kyrie Irving,,,,,,,,,Derrick Jones Jr.,3,,,made,,3pt jump shot,24,-226,93,47.6,14.3,Jones Jr. 24' 3PT Jump Shot (7 PTS) (Irving 3 AST)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,Maxi Kleber,Luka Doncic,Dereck Lively II,Jaylen Brown,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,30,43,0:07:32,0:04:28,0:00:24,135,BOS,shot,,,,,,,,,,Jayson Tatum,2,,,made,,driving layup,3,22,16,27.2,87.4,Tatum 3' Driving Layup (8 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,Maxi Kleber,Luka Doncic,Dereck Lively II,Jaylen Brown,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,30,43,0:07:23,0:04:37,0:00:09,136,BOS,foul,,,,,,,,Derrick Jones Jr.,,Jaylen Brown,,,s.foul,,,shooting,,,,,,Brown S.FOUL (P2.T2) (B.Kennedy)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,Maxi Kleber,Luka Doncic,Dereck Lively II,Jaylen Brown,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,30,43,0:07:23,0:04:37,0:00:00,137,DAL,free throw,,,,,,,1,,2,Derrick Jones Jr.,0,,,missed,,free throw 1/2,,,,,,MISS Jones Jr. Free Throw 1 of 2
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,Maxi Kleber,Luka Doncic,Dereck Lively II,Jaylen Brown,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,30,43,0:07:23,0:04:37,0:00:00,138,DAL,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Mavericks Rebound
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,Maxi Kleber,Luka Doncic,Dereck Lively II,Jaylen Brown,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,43,0:07:23,0:04:37,0:00:00,139,DAL,free throw,,,,,,,2,,2,Derrick Jones Jr.,1,,,made,,free throw 2/2,,,,,,Jones Jr. Free Throw 2 of 2 (8 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,Maxi Kleber,Luka Doncic,Dereck Lively II,Jaylen Brown,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,45,0:07:08,0:04:52,0:00:15,140,BOS,shot,,,,,,,,,,Jayson Tatum,2,,,made,,driving layup,2,6,17,25.6,87.3,Tatum 2' Driving Layup (10 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,Maxi Kleber,Luka Doncic,Dereck Lively II,Jaylen Brown,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,45,0:07:08,0:04:52,0:00:00,141,DAL,foul,,,,,,,,Jayson Tatum,,Maxi Kleber,,,s.foul,,,shooting,,,,,,Kleber S.FOUL (P1.T4) (B.Kennedy)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,Maxi Kleber,Luka Doncic,Dereck Lively II,Sam Hauser,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,45,0:07:08,0:04:52,0:00:00,142,BOS,substitution,,,,,Sam Hauser,Jaylen Brown,,,,Jaylen Brown,,,,,,sub,,,,,,SUB: Hauser FOR Brown
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Dereck Lively II,Sam Hauser,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,45,0:07:08,0:04:52,0:00:00,143,DAL,substitution,,,,,P.J. Washington,Maxi Kleber,,,,Maxi Kleber,,,,,,sub,,,,,,SUB: Washington FOR Kleber
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,45,0:07:08,0:04:52,0:00:00,144,DAL,substitution,,,,,Daniel Gafford,Dereck Lively II,,,,Dereck Lively II,,,,,,sub,,,,,,SUB: Gafford FOR Lively II
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,Maxi Kleber,Luka Doncic,Dereck Lively II,Jaylen Brown,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,46,0:07:08,0:04:52,0:00:00,145,BOS,free throw,,,,,,,1,,1,Jayson Tatum,1,,,made,,free throw 1/1,,,,,,Tatum Free Throw 1 of 1 (11 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,46,0:06:56,0:05:04,0:00:12,146,BOS,foul,,,,,,,,Luka Doncic,,Jayson Tatum,,,s.foul,,,shooting,,,,,,Tatum S.FOUL (P1.T3) (Z.Zarba)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,46,0:06:56,0:05:04,0:00:00,147,BOS,timeout,,,,,,,,,,,,,,,,timeout: regular,,,,,,CELTICS Timeout: Regular (Full 2 Short 0)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,46,0:06:56,0:05:04,0:00:00,148,DAL,free throw,,,,,,,1,,2,Luka Doncic,0,,,missed,,free throw 1/2,,,,,,MISS Doncic Free Throw 1 of 2
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,46,0:06:56,0:05:04,0:00:00,149,DAL,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Mavericks Rebound
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,46,0:06:56,0:05:04,0:00:00,150,DAL,free throw,,,,,,,2,,2,Luka Doncic,0,,,missed,,free throw 2/2,,,,,,MISS Doncic Free Throw 2 of 2
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,46,0:06:55,0:05:05,0:00:01,151,BOS,rebound,,,,,,,,,,Jrue Holiday,,,,,,rebound defensive,,,,,,Holiday REBOUND (Off:1 Def:2)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,46,0:06:47,0:05:13,0:00:08,152,BOS,shot,,,,,,,,,,Jrue Holiday,0,,,missed,,layup,4,-22,28,22.8,86.2,MISS Holiday 4' Running Layup
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,46,0:06:45,0:05:15,0:00:02,153,BOS,rebound,,,,,,,,,,Jrue Holiday,,,,,,rebound offensive,,,,,,Holiday REBOUND (Off:2 Def:2)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,46,0:06:45,0:05:15,0:00:00,154,BOS,shot,,,,,,,,,,Jrue Holiday,0,,,missed,,layup,3,-25,17,22.5,87.3,MISS Holiday 3' Tip Layup Shot
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,46,0:06:43,0:05:17,0:00:02,155,DAL,rebound,,,,,,,,,,Luka Doncic,,,,,,rebound defensive,,,,,,Doncic REBOUND (Off:0 Def:4)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,46,0:06:32,0:05:28,0:00:11,156,DAL,shot,,,,,,,,,,Kyrie Irving,0,,,missed,,3pt jump shot,26,176,193,7.4,24.3,MISS Irving 26' 3PT Jump Shot
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Al Horford,Jrue Holiday,2,31,46,0:06:31,0:05:29,0:00:01,157,DAL,rebound,,,,,,,,,,Daniel Gafford,,,,,,rebound offensive,,,,,,Gafford REBOUND (Off:2 Def:0)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Jaylen Brown,Jrue Holiday,2,31,46,0:06:29,0:05:31,0:00:02,158,BOS,substitution,,,,,Jaylen Brown,Al Horford,,,,Al Horford,,,,,,sub,,,,,,SUB: Brown FOR Horford
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Jaylen Brown,Jrue Holiday,2,33,46,0:06:25,0:05:35,0:00:04,159,DAL,shot,P.J. Washington,,,,,,,,,Daniel Gafford,2,,,made,,dunk,2,0,16,25,6.6,Gafford 2' Alley Oop Dunk (2 PTS) (Washington 1 AST)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Jaylen Brown,Jrue Holiday,2,33,46,0:06:08,0:05:52,0:00:17,160,BOS,turnover,,,,,,,,,,Jrue Holiday,,,bad pass,,,bad pass,,,,,,Holiday Out of Bounds - Bad Pass Turnover Turnover (P1.T1)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Jaylen Brown,Jrue Holiday,2,35,46,0:06:00,0:06:00,0:00:08,161,DAL,shot,Kyrie Irving,,,,,,,,,Daniel Gafford,2,,,made,,cutting dunk shot,0,3,3,24.7,5.3,Gafford Cutting Dunk Shot (4 PTS) (Irving 4 AST)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Jaylen Brown,Jrue Holiday,2,35,46,0:05:39,0:06:21,0:00:21,162,BOS,shot,,,,,,,,,,Derrick White,0,,,missed,,3pt jump shot,26,-164,204,8.6,68.6,MISS White 26' 3PT Jump Shot
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Jaylen Brown,Jrue Holiday,2,35,46,0:05:37,0:06:23,0:00:02,163,BOS,rebound,,,,,,,,,,Sam Hauser,,,,,,rebound offensive,,,,,,Hauser REBOUND (Off:2 Def:0)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Jaylen Brown,Jrue Holiday,2,35,48,0:05:33,0:06:27,0:00:04,164,BOS,shot,Sam Hauser,,,,,,,,,Jayson Tatum,2,,,made,,driving layup,2,10,12,26,87.8,Tatum 2' Driving Layup (13 PTS) (Hauser 1 AST)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Jaylen Brown,Jrue Holiday,2,37,48,0:05:10,0:06:50,0:00:23,165,DAL,shot,Kyrie Irving,,,,,,,,,P.J. Washington,2,,,made,,driving layup,1,4,4,24.6,5.4,Washington 1' Driving Layup (2 PTS) (Irving 5 AST)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Jaylen Brown,Jrue Holiday,2,37,48,0:05:00,0:07:00,0:00:10,166,BOS,shot,,,,,,,,,,Jrue Holiday,0,,,missed,,driving layup,3,-23,12,22.7,87.8,MISS Holiday 3' Driving Layup
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Jaylen Brown,Jrue Holiday,2,37,48,0:04:59,0:07:01,0:00:01,167,DAL,rebound,,,,,,,,,,Luka Doncic,,,,,,rebound defensive,,,,,,Doncic REBOUND (Off:0 Def:5)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Jaylen Brown,Jrue Holiday,2,39,48,0:04:54,0:07:06,0:00:05,168,DAL,shot,P.J. Washington,,,,,,,,,Derrick Jones Jr.,2,,,made,,layup,3,-10,30,26,8,Jones Jr. 3' Running Layup (10 PTS) (Washington 2 AST)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Jayson Tatum,Derrick White,Jaylen Brown,Jrue Holiday,2,39,48,0:04:53,0:07:07,0:00:01,169,BOS,timeout,,,,,,,,,,,,,,,,timeout: regular,,,,,,CELTICS Timeout: Regular (Full 3 Short 0)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,48,0:04:53,0:07:07,0:00:00,170,BOS,substitution,,,,,Al Horford,Jayson Tatum,,,,Jayson Tatum,,,,,,sub,,,,,,SUB: Horford FOR Tatum
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,48,0:04:36,0:07:24,0:00:17,171,BOS,shot,,,,Derrick Jones Jr.,,,,,,Jaylen Brown,0,,,missed,,driving layup,7,-58,32,19.2,85.8,MISS Brown 7' Driving Layup: Jones Jr. BLOCK (1 BLK)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,48,0:04:35,0:07:25,0:00:01,172,BOS,rebound,,,,,,,,,,,,,,,,rebound offensive,,,,,,CELTICS Rebound
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,48,0:04:33,0:07:27,0:00:02,173,BOS,shot,,,,,,,,,,Derrick White,0,,,missed,,3pt jump shot,23,-232,31,1.8,85.9,MISS White 3PT Jump Shot
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,48,0:04:29,0:07:31,0:00:04,174,BOS,rebound,,,,,,,,,,Sam Hauser,,,,,,rebound offensive,,,,,,Hauser REBOUND (Off:3 Def:0)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,48,0:04:27,0:07:33,0:00:02,175,BOS,shot,,,,,,,,,,Sam Hauser,0,,,missed,,3pt step back jump shot,23,223,48,47.3,84.2,MISS Hauser 3PT Step Back Jump Shot
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,48,0:04:25,0:07:35,0:00:02,176,DAL,rebound,,,,,,,,,,Luka Doncic,,,,,,rebound defensive,,,,,,Doncic REBOUND (Off:0 Def:6)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,48,0:04:07,0:07:53,0:00:18,177,DAL,turnover,,,,,,,,,,P.J. Washington,,,traveling,,,traveling,,,,,,Washington Traveling Turnover (P2.T5)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,48,0:03:54,0:08:06,0:00:13,178,BOS,shot,,,,,,,,,,Jaylen Brown,0,,,missed,,layup,1,-6,8,24.4,88.2,MISS Brown 1' Driving Finger Roll Layup
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,48,0:03:52,0:08:08,0:00:02,179,DAL,rebound,,,,,,,,,,Daniel Gafford,,,,,,rebound defensive,,,,,,Gafford REBOUND (Off:2 Def:1)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,48,0:03:46,0:08:14,0:00:06,180,DAL,shot,,,,,,,,,,Luka Doncic,0,,,missed,,fadeaway jumper,12,-49,114,29.9,16.4,MISS Doncic 12' Fadeaway Jumper
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,48,0:03:45,0:08:15,0:00:01,181,BOS,rebound,,,,,,,,,,Derrick White,,,,,,rebound defensive,,,,,,White REBOUND (Off:0 Def:2)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,50,0:03:25,0:08:35,0:00:20,182,BOS,shot,,,,,,,,,,Al Horford,2,,,made,,driving layup,3,23,24,27.3,86.6,Horford 3' Driving Layup (5 PTS)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,50,0:03:11,0:08:49,0:00:14,183,DAL,turnover,,,,,,,,,,Luka Doncic,,,bad pass,,,bad pass,,,,,,Doncic Out of Bounds - Bad Pass Turnover Turnover (P3.T6)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Sam Hauser,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,50,0:03:11,0:08:49,0:00:00,184,DAL,timeout,,,,,,,,,,,,,,,,timeout: regular,,,,,,Mavericks Timeout: Regular (Reg.2 Short 0)
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Daniel Gafford,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,50,0:03:11,0:08:49,0:00:00,185,BOS,substitution,,,,,Jayson Tatum,Sam Hauser,,,,Sam Hauser,,,,,,sub,,,,,,SUB: Tatum FOR Hauser
42300405,NBA 2024 Playoffs,6/17/24,Derrick Jones Jr.,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,50,0:03:11,0:08:49,0:00:00,186,DAL,substitution,,,,,Josh Green,Daniel Gafford,,,,Daniel Gafford,,,,,,sub,,,,,,SUB: Green FOR Gafford
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,50,0:03:11,0:08:49,0:00:00,187,DAL,substitution,,,,,Dereck Lively II,Derrick Jones Jr.,,,,Derrick Jones Jr.,,,,,,sub,,,,,,SUB: Lively II FOR Jones Jr.
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,52,0:02:51,0:09:09,0:00:20,188,BOS,shot,Jayson Tatum,,,,,,,,,Jrue Holiday,2,,,made,,cutting layup shot,0,0,2,25,88.8,Holiday Cutting Layup Shot (11 PTS) (Tatum 8 AST)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,52,0:02:30,0:09:30,0:00:21,189,DAL,turnover,,,,,,,,,,P.J. Washington,,,bad pass,,Al Horford,bad pass,,,,,,Horford STEAL (1 STL): Washington Bad Pass Turnover (P3.T7)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,39,54,0:02:26,0:09:34,0:00:04,190,BOS,shot,Al Horford,,,,,,,,,Jaylen Brown,2,,,made,,layup,2,10,17,26,87.3,Brown 2' Running Layup (11 PTS) (Horford 1 AST)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,42,54,0:02:11,0:09:49,0:00:15,191,DAL,shot,P.J. Washington,,,,,,,,,Josh Green,3,,,made,,3pt jump shot,24,-235,45,48.5,9.5,Green 24' 3PT Jump Shot (9 PTS) (Washington 3 AST)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,42,57,0:01:52,0:10:08,0:00:19,192,BOS,shot,Jayson Tatum,,,,,,,,,Jaylen Brown,3,,,made,,3pt jump shot,24,221,99,47.1,79.1,Brown 24' 3PT Jump Shot (14 PTS) (Tatum 9 AST)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,42,57,0:01:35,0:10:25,0:00:17,193,DAL,shot,,,,,,,,,,Kyrie Irving,0,,,missed,,driving layup,6,39,51,21.1,10.1,MISS Irving 6' Driving Layup
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,42,57,0:01:33,0:10:27,0:00:02,194,BOS,rebound,,,,,,,,,,Jrue Holiday,,,,,,rebound defensive,,,,,,Holiday REBOUND (Off:2 Def:3)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,42,60,0:01:20,0:10:40,0:00:13,195,BOS,shot,Jaylen Brown,,,,,,,,,Derrick White,3,,,made,,3pt jump shot,22,221,-16,47.1,90.6,White 3PT Jump Shot (8 PTS) (Brown 2 AST)
42300405,NBA 2024 Playoffs,6/17/24,Dereck Lively II,Kyrie Irving,P.J. Washington,Luka Doncic,Josh Green,Jayson Tatum,Al Horford,Derrick White,Jaylen Brown,Jrue Holiday,2,44,60,0:01:03,0:10:57,0:00:17,196,DAL,shot,,,,,,,,,,Luka Doncic,2,,,made,,driving layup,2,2,19,24.8,6.9,Doncic 2' Driving Layup (7 PTS)
